Unnamed: 0,Unnamed: 1,source_file,year
33,Court of Appeals Judge - Thomas N. Bower ( 1),clay.xlsx,2020
34,Court of Appeals Judge - David May ( 1),clay.xlsx,2020
35,Court of Appeals Judge - Julie A. Schumacher ( 1),clay.xlsx,2020
36,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),clay.xlsx,2020
37,District 3A Judge - Charles K. Borth ( 1),clay.xlsx,2020
38,District 3A Judge - Carl J. Petersen ( 1),clay.xlsx,2020
39,District 3A Associate Judge - Andrew Justin Smith ( 1),clay.xlsx,2020
40,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",clay.xlsx,2020
,,clayton.xlsx,2020
Table of Contents,,clayton.xlsx,2020
Page,Contest,clayton.xlsx,2020
1,Registered Voters,clayton.xlsx,2020
2,President and Vice President ( 1),clayton.xlsx,2020
3,United States Senator ( 1),clayton.xlsx,2020
4,United States Representative District 1 ( 1),clayton.xlsx,2020
5,State Senator District 28 ( 1),clayton.xlsx,2020
6,State Representative District 55 ( 1),clayton.xlsx,2020
7,State Representative District 56 ( 1),clayton.xlsx,2020
8,BOARD OF SUPERVISORS ( 1),clayton.xlsx,2020
9,COUNTY AUDITOR ( 1),clayton.xlsx,2020
10,COUNTY SHERIFF ( 1),clayton.xlsx,2020
11,COUNTY ATTORNEY ( 1),clayton.xlsx,2020
12,TOWNSHIP TRUSTEE Boardman ( 1),clayton.xlsx,2020
13,TOWNSHIP TRUSTEE Buena Vista ( 1),clayton.xlsx,2020
14,TOWNSHIP TRUSTEE Cass ( 1),clayton.xlsx,2020
15,TOWNSHIP TRUSTEE Clayton ( 1),clayton.xlsx,2020
16,TOWNSHIP TRUSTEE Cox Creek ( 1),clayton.xlsx,2020
17,TOWNSHIP TRUSTEE Elk ( 1),clayton.xlsx,2020
18,TOWNSHIP TRUSTEE Farmersburg ( 1),clayton.xlsx,2020
19,TOWNSHIP TRUSTEE Garnavillo ( 1),clayton.xlsx,2020
20,TOWNSHIP TRUSTEE Giard ( 1),clayton.xlsx,2020
21,TOWNSHIP TRUSTEE Grand Meadow ( 1),clayton.xlsx,2020
22,TOWNSHIP TRUSTEE Highland ( 1),clayton.xlsx,2020
23,TOWNSHIP TRUSTEE Jefferson ( 1),clayton.xlsx,2020
24,TOWNSHIP TRUSTEE Lodomillo ( 1),clayton.xlsx,2020
25,TOWNSHIP TRUSTEE Mallory ( 1),clayton.xlsx,2020
26,TOWNSHIP TRUSTEE Marion ( 1),clayton.xlsx,2020
27,TOWNSHIP TRUSTEE Mendon ( 1),clayton.xlsx,2020
28,TOWNSHIP TRUSTEE Millville ( 1),clayton.xlsx,2020
29,TOWNSHIP TRUSTEE Monona ( 1),clayton.xlsx,2020
30,TOWNSHIP TRUSTEE Read ( 1),clayton.xlsx,2020
31,TOWNSHIP TRUSTEE Sperry ( 1),clayton.xlsx,2020
32,TOWNSHIP TRUSTEE Volga ( 1),clayton.xlsx,2020
33,TOWNSHIP TRUSTEE Wagner ( 1),clayton.xlsx,2020
34,TOWNSHIP TRUSTEE Giard ( 1),clayton.xlsx,2020
35,TOWNSHIP TRUSTEE Highland ( 1),clayton.xlsx,2020
36,TOWNSHIP TRUSTEE Read ( 1),clayton.xlsx,2020
37,TOWNSHIP TRUSTEE Volga ( 1),clayton.xlsx,2020
38,TOWNSHIP CLERK Cass ( 1),clayton.xlsx,2020
39,TOWNSHIP CLERK Mendon ( 1),clayton.xlsx,2020
40,TOWNSHIP CLERK Volga ( 1),clayton.xlsx,2020
41,SOIL & WATER CONSERVATION DISTRICT COMMISSIONER ( 3),clayton.xlsx,2020
42,COUNTY AGRICULTURAL EXTENSION COUNCIL ( 4),clayton.xlsx,2020
43,Supreme Court Justice - Edward Mansfield ( 1),clayton.xlsx,2020
44,Supreme Court Justice - Christopher McDonald ( 1),clayton.xlsx,2020
45,Supreme Court Justice - Thomas Waterman ( 1),clayton.xlsx,2020
46,Supreme Court Justice - Susan Kay Christensen ( 1),clayton.xlsx,2020
47,Court of Appeals Judge - David May ( 1),clayton.xlsx,2020
48,Court of Appeals Judge - Julie A. Schumacher ( 1),clayton.xlsx,2020
49,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),clayton.xlsx,2020
50,Court of Appeals Judge - Thomas N. Bower ( 1),clayton.xlsx,2020
51,District 1A Judge - Alan Heavens ( 1),clayton.xlsx,2020
52,District 1A Associate Judge - Stephanie C. Rattenborg ( 1),clayton.xlsx,2020
53,District 1A Associate Judge - Mark Hostager ( 1),clayton.xlsx,2020
54,District 1A Associate Juvenile Judge - Thomas J. Straka ( 1),clayton.xlsx,2020
55,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",clayton.xlsx,2020
,,clinton.xlsx,2020
Table of Contents,,clinton.xlsx,2020
Page,Contest,clinton.xlsx,2020
1,Registered Voters,clinton.xlsx,2020
2,President and Vice President ( 1),clinton.xlsx,2020
3,United States Senator ( 1),clinton.xlsx,2020
4,United States Representative District 2 ( 1),clinton.xlsx,2020
5,State Representative District 97 ( 1),clinton.xlsx,2020
6,State Representative District 98 ( 1),clinton.xlsx,2020
7,BOARD OF SUPERVISORS ( 1),clinton.xlsx,2020
8,COUNTY AUDITOR ( 1),clinton.xlsx,2020
9,COUNTY SHERIFF ( 1),clinton.xlsx,2020
10,COUNTY TREASURER (To Fill a Vacancy) ( 1),clinton.xlsx,2020
11,TOWNSHIP TRUSTEE BLOOMFIELD ( 2),clinton.xlsx,2020
12,TOWNSHIP TRUSTEE BROOKFIELD ( 2),clinton.xlsx,2020
13,TOWNSHIP TRUSTEE CENTER ( 2),clinton.xlsx,2020
14,TOWNSHIP TRUSTEE DEEP CREEK ( 2),clinton.xlsx,2020
15,TOWNSHIP TRUSTEE DEWITT ( 2),clinton.xlsx,2020
16,TOWNSHIP TRUSTEE EDEN ( 2),clinton.xlsx,2020
17,TOWNSHIP TRUSTEE CAMANCHE ( 2),clinton.xlsx,2020
18,TOWNSHIP TRUSTEE ELK RIVER ( 2),clinton.xlsx,2020
19,TOWNSHIP TRUSTEE HAMPSHIRE ( 2),clinton.xlsx,2020
20,TOWNSHIP TRUSTEE LIBERTY ( 2),clinton.xlsx,2020
21,TOWNSHIP TRUSTEE OLIVE ( 2),clinton.xlsx,2020
22,TOWNSHIP TRUSTEE GRANT ( 2),clinton.xlsx,2020
23,TOWNSHIP TRUSTEE ORANGE ( 2),clinton.xlsx,2020
24,TOWNSHIP TRUSTEE SHARON ( 2),clinton.xlsx,2020
25,TOWNSHIP TRUSTEE SPRING ROCK ( 2),clinton.xlsx,2020
26,TOWNSHIP TRUSTEE WATERFORD ( 2),clinton.xlsx,2020
27,TOWNSHIP TRUSTEE WELTON ( 2),clinton.xlsx,2020
28,TOWNSHIP TRUSTEE WASHINGTON ( 2),clinton.xlsx,2020
29,SOIL & WATER CONSERVATION DISTRICT COMMISSIONER ( 3),clinton.xlsx,2020
30,COUNTY AGRICULTURAL EXTENSION COUNCIL ( 4),clinton.xlsx,2020
31,Supreme Court Justice - Christopher McDonald ( 1),clinton.xlsx,2020
32,Supreme Court Justice - Thomas Waterman ( 1),clinton.xlsx,2020
33,Supreme Court Justice - Susan Kay Christensen ( 1),clinton.xlsx,2020
34,Supreme Court Justice - Edward Mansfield ( 1),clinton.xlsx,2020
35,Court of Appeals Judge - Julie A. Schumacher ( 1),clinton.xlsx,2020
36,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),clinton.xlsx,2020
37,Court of Appeals Judge - Thomas N. Bower ( 1),clinton.xlsx,2020
38,Court of Appeals Judge - David May ( 1),clinton.xlsx,2020
39,District 7 Judge - Mark R. Fowler ( 1),clinton.xlsx,2020
40,District 7 Judge - Marlita A. Greve ( 1),clinton.xlsx,2020
41,District 7 Judge - Henry William Latham II ( 1),clinton.xlsx,2020
42,District 7 Judge - Mark R. Lawson ( 1),clinton.xlsx,2020
43,District 7 Judge - Patrick A. McElyea ( 1),clinton.xlsx,2020
44,District 7 Judge - Tamra J. Roberts ( 1),clinton.xlsx,2020
45,District 7 Judge - Joel William Barrows ( 1),clinton.xlsx,2020
46,District 7 Associate Judge - Korie Talkington ( 1),clinton.xlsx,2020
47,District 7 Associate Judge - Cheryl Eileen Traum ( 1),clinton.xlsx,2020
48,District 7 Associate Judge - Christine Dalton Ploof ( 1),clinton.xlsx,2020
49,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",clinton.xlsx,2020
,,crawford.xlsx,2020
Table of Contents,,crawford.xlsx,2020
Page,Contest,crawford.xlsx,2020
1,Registered Voters,crawford.xlsx,2020
2,President and Vice President ( 1),crawford.xlsx,2020
3,United States Senator ( 1),crawford.xlsx,2020
4,United States Representative District 4 ( 1),crawford.xlsx,2020
5,State Senator District 6 ( 1),crawford.xlsx,2020
6,State Representative District 12 ( 1),crawford.xlsx,2020
7,State Representative District 18 ( 1),crawford.xlsx,2020
8,County Supervisors ( 2),crawford.xlsx,2020
9,County Auditor ( 1),crawford.xlsx,2020
10,County Sheriff ( 1),crawford.xlsx,2020
11,County Attorney TFV ( 1),crawford.xlsx,2020
12,Boyer TWP Trustee ( 1),crawford.xlsx,2020
13,Charter Oak Township Trustee ( 1),crawford.xlsx,2020
14,Charter Oak Township Trustee Vacancy ( 1),crawford.xlsx,2020
15,Charter Oak Township Clerk Vacancy ( 1),crawford.xlsx,2020
16,East Boyer TWP Trustee ( 1),crawford.xlsx,2020
17,Hanover TWP Trustee ( 1),crawford.xlsx,2020
18,Hayes TWP Trustee ( 1),crawford.xlsx,2020
19,Nishnabotna TWP Trustee ( 1),crawford.xlsx,2020
20,Paradise TWP Trustee ( 1),crawford.xlsx,2020
21,Soldier TWP Trustee ( 1),crawford.xlsx,2020
22,Soilder TWP Clerk To Fill Vacancy ( 1),crawford.xlsx,2020
23,Union TWP Trustee ( 1),crawford.xlsx,2020
24,Union TWP Trustee To Fill Vacancy ( 1),crawford.xlsx,2020
25,Westside TWP Trustee ( 1),crawford.xlsx,2020
26,Willow TWP Trustee ( 1),crawford.xlsx,2020
27,Iowa TWP Trustee ( 1),crawford.xlsx,2020
28,Hospital Trustees ( 3),crawford.xlsx,2020
29,Soil and Water Conservation District Commissioner ( 3),crawford.xlsx,2020
30,County Agricultural Extension Council ( 4),crawford.xlsx,2020
31,Supreme Court Justice - Thomas Waterman ( 1),crawford.xlsx,2020
32,Supreme Court Justice - Susan Kay Christensen ( 1),crawford.xlsx,2020
33,Supreme Court Justice - Edward Mansfield ( 1),crawford.xlsx,2020
34,Supreme Court Justice - Christopher McDonald ( 1),crawford.xlsx,2020
35,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),crawford.xlsx,2020
36,Court of Appeals Judge - Thomas N. Bower ( 1),crawford.xlsx,2020
37,Court of Appeals Judge - David May ( 1),crawford.xlsx,2020
38,Court of Appeals Judge - Julie A. Schumacher ( 1),crawford.xlsx,2020
39,District 3B Judge - Tod J. Deck ( 1),crawford.xlsx,2020
40,District 3B Judge - Zachary S. Hindman ( 1),crawford.xlsx,2020
41,District 3B Judge - Duane E. Hoffmeyer ( 1),crawford.xlsx,2020
42,District 3B Associate Judge - Mark C. Cord III ( 1),crawford.xlsx,2020
43,District 3B Associate Judge - John C. Nelson ( 1),crawford.xlsx,2020
44,District 3B Associate Judge - Daniel P. Vakulskas ( 1),crawford.xlsx,2020
45,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",crawford.xlsx,2020
,,dallas.xlsx,2020
Table of Contents,,dallas.xlsx,2020
Page,Contest,dallas.xlsx,2020
1,Registered Voters,dallas.xlsx,2020
2,President and Vice President ( 1),dallas.xlsx,2020
3,United States Senator ( 1),dallas.xlsx,2020
4,United States Representative District 3 ( 1),dallas.xlsx,2020
5,State Senator District 10 ( 1),dallas.xlsx,2020
6,State Senator District 22 ( 1),dallas.xlsx,2020
7,State Representative District 19 ( 1),dallas.xlsx,2020
8,State Representative District 20 ( 1),dallas.xlsx,2020
9,State Representative District 44 ( 1),dallas.xlsx,2020
10,County Supervisor District 2 ( 1),dallas.xlsx,2020
11,County Auditor ( 1),dallas.xlsx,2020
12,County Sheriff ( 1),dallas.xlsx,2020
13,Linn Township Trustee ( 1),dallas.xlsx,2020
14,County Public Hospital Trustee ( 2),dallas.xlsx,2020
15,Soil and Water Conservation District ( 3),dallas.xlsx,2020
16,County Agricultural Extension Council ( 4),dallas.xlsx,2020
17,"County Agricultural Extension Council, To Fill Vacancy ( 1)",dallas.xlsx,2020
18,Supreme Court Justice - Susan Kay Christensen ( 1),dallas.xlsx,2020
19,Supreme Court Justice - Edward Mansfield ( 1),dallas.xlsx,2020
20,Supreme Court Justice - Christopher McDonald ( 1),dallas.xlsx,2020
21,Supreme Court Justice - Thomas Waterman ( 1),dallas.xlsx,2020
22,Court of Appeals Judge - Thomas N. Bower ( 1),dallas.xlsx,2020
23,Court of Appeals Judge - David May ( 1),dallas.xlsx,2020
24,Court of Appeals Judge - Julie A. Schumacher ( 1),dallas.xlsx,2020
25,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),dallas.xlsx,2020
26,District 5A Judge - Richard Clogg ( 1),dallas.xlsx,2020
27,District 5A Judge - Michael K. Jacobsen ( 1),dallas.xlsx,2020
28,District 5A Judge - Thomas P. Murphy ( 1),dallas.xlsx,2020
29,District 5A Associate Judge - Steven Guiter ( 1),dallas.xlsx,2020
30,District 5A Associate Judge - Steven J. Holwerda ( 1),dallas.xlsx,2020
31,District 5A Associate Judge - Mark F. Schlenker ( 1),dallas.xlsx,2020
32,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",dallas.xlsx,2020
,,davis.xlsx,2020
Table of Contents,,davis.xlsx,2020
Page,Contest,davis.xlsx,2020
1,Registered Voters,davis.xlsx,2020
2,President and Vice President ( 1),davis.xlsx,2020
3,United States Senator ( 1),davis.xlsx,2020
4,United States Representative District 2 ( 1),davis.xlsx,2020
5,State Representative District 82 ( 1),davis.xlsx,2020
6,County Supervisor ( 1),davis.xlsx,2020
7,County Auditor ( 1),davis.xlsx,2020
8,County Sheriff ( 1),davis.xlsx,2020
9,Cleveland TWP Trustee ( 1),davis.xlsx,2020
10,Drakesville TWP Trustee ( 1),davis.xlsx,2020
11,Fabius TWP Trustee ( 1),davis.xlsx,2020
12,Fox River TWP Trustee ( 1),davis.xlsx,2020
13,Grove TWP Trustee ( 1),davis.xlsx,2020
14,Grove TWP Trustee To Fill Vacancy ( 1),davis.xlsx,2020
15,Lick Creek TWP Trustee ( 1),davis.xlsx,2020
16,Marion TWP Trustee ( 1),davis.xlsx,2020
17,Perry TWP Trustee ( 1),davis.xlsx,2020
18,Prairie TWP Trustee ( 1),davis.xlsx,2020
19,Roscoe TWP Trustee ( 1),davis.xlsx,2020
20,Salt Creek TWP Trustee ( 1),davis.xlsx,2020
21,Soap Creek TWP Trustee ( 1),davis.xlsx,2020
22,Union TWP Trustee ( 1),davis.xlsx,2020
23,West Grove TWP Trustee ( 1),davis.xlsx,2020
24,Wyacondah TWP Trustee ( 1),davis.xlsx,2020
25,Davis County Hospital Trustee ( 2),davis.xlsx,2020
26,Soil and Water Conservation Dist. Commissioner ( 3),davis.xlsx,2020
27,County Agricultural Extension Council ( 4),davis.xlsx,2020
28,County Agricultural Extension Council To FIll Vacancy ( 1),davis.xlsx,2020
29,Supreme Court Justice - Edward Mansfield ( 1),davis.xlsx,2020
30,Supreme Court Justice - Christopher McDonald ( 1),davis.xlsx,2020
31,Supreme Court Justice - Thomas Waterman ( 1),davis.xlsx,2020
32,Supreme Court Justice - Susan Kay Christensen ( 1),davis.xlsx,2020
33,Court of Appeals Judge - David May ( 1),davis.xlsx,2020
34,Court of Appeals Judge - Julie A. Schumacher ( 1),davis.xlsx,2020
35,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),davis.xlsx,2020
36,Court of Appeals Judge - Thomas N. Bower ( 1),davis.xlsx,2020
37,District 8A Judge - Gregory G. Milani ( 1),davis.xlsx,2020
38,District 8A Associate Judge - Rose Anne Mefford ( 1),davis.xlsx,2020
39,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",davis.xlsx,2020
,,decatur.xlsx,2020
Table of Contents,,decatur.xlsx,2020
Page,Contest,decatur.xlsx,2020
1,Registered Voters,decatur.xlsx,2020
2,President and Vice President ( 1),decatur.xlsx,2020
3,United States Senator ( 1),decatur.xlsx,2020
4,United States Representative District 2 ( 1),decatur.xlsx,2020
5,State Senator District 14 ( 1),decatur.xlsx,2020
6,State Representative District 27 ( 1),decatur.xlsx,2020
7,County Supervisors At-Large ( 2),decatur.xlsx,2020
8,County Auditor ( 1),decatur.xlsx,2020
9,County Sheriff ( 1),decatur.xlsx,2020
10,Bloomington TWP Trustee ( 2),decatur.xlsx,2020
11,Burrell TWP Trustee ( 2),decatur.xlsx,2020
12,Center TWP Trustee ( 2),decatur.xlsx,2020
13,Decatur TWP Trustee ( 2),decatur.xlsx,2020
14,Eden TWP Trustee ( 2),decatur.xlsx,2020
15,Fayette TWP Trustee ( 2),decatur.xlsx,2020
16,Franklin TWP Trustee ( 2),decatur.xlsx,2020
17,Garden Grove TWP Trustee ( 2),decatur.xlsx,2020
18,Grand River TWP Trustee ( 2),decatur.xlsx,2020
19,Hamilton TWP Trustee ( 2),decatur.xlsx,2020
20,High Point TWP Trustee ( 2),decatur.xlsx,2020
21,Long Creek TWP Trustee ( 2),decatur.xlsx,2020
22,Morgan TWP Trustee ( 2),decatur.xlsx,2020
23,New Buda TWP Trustee ( 2),decatur.xlsx,2020
24,Richland TWP Trustee ( 2),decatur.xlsx,2020
25,Woodland TWP Trustee ( 2),decatur.xlsx,2020
26,County Public Hospital Trustee ( 1),decatur.xlsx,2020
27,Soil and Water Conservation Dist. Commissioner ( 3),decatur.xlsx,2020
28,County Agricultural Extension Council ( 4),decatur.xlsx,2020
29,Supreme Court Justice - Christopher McDonald ( 1),decatur.xlsx,2020
30,Supreme Court Justice - Thomas Waterman ( 1),decatur.xlsx,2020
31,Supreme Court Justice - Susan Kay Christensen ( 1),decatur.xlsx,2020
32,Supreme Court Justice - Edward Mansfield ( 1),decatur.xlsx,2020
33,Court of Appeals Judge - Julie A. Schumacher ( 1),decatur.xlsx,2020
34,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),decatur.xlsx,2020
35,Court of Appeals Judge - Thomas N. Bower ( 1),decatur.xlsx,2020
36,Court of Appeals Judge - David May ( 1),decatur.xlsx,2020
37,District 5B Judge - Elisabeth S. Reynoldson ( 1),decatur.xlsx,2020
38,District 5B Associate Judge - Monty W. Franklin ( 1),decatur.xlsx,2020
39,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",decatur.xlsx,2020
,,delaware.xlsx,2020
Table of Contents,,delaware.xlsx,2020
Page,Contest,delaware.xlsx,2020
1,Registered Voters,delaware.xlsx,2020
2,President and Vice President ( 1),delaware.xlsx,2020
3,United States Senator ( 1),delaware.xlsx,2020
4,United States Representative District 1 ( 1),delaware.xlsx,2020
5,State Senator District 48 ( 1),delaware.xlsx,2020
6,State Representative District 96 ( 1),delaware.xlsx,2020
7,County Board of Supervisors District 1 ( 1),delaware.xlsx,2020
8,County Board of Supervisors District 2 ( 1),delaware.xlsx,2020
9,COUNTY AUDITOR ( 1),delaware.xlsx,2020
10,COUNTY SHERIFF ( 1),delaware.xlsx,2020
11,COUNTY PUBLIC HOSPITAL TRUSTEE ( 2),delaware.xlsx,2020
12,SOIL AND WATER CONSERVATION DISTRICT COMMISSIONER ( 3),delaware.xlsx,2020
13,COUNTY AGRICULTURAL EXTENSION COUNCIL MEMBER ( 4),delaware.xlsx,2020
14,Supreme Court Justice - Thomas Waterman ( 1),delaware.xlsx,2020
15,Supreme Court Justice - Susan Kay Christensen ( 1),delaware.xlsx,2020
16,Supreme Court Justice - Edward Mansfield ( 1),delaware.xlsx,2020
17,Supreme Court Justice - Christopher McDonald ( 1),delaware.xlsx,2020
18,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),delaware.xlsx,2020
19,Court of Appeals Judge - Thomas N. Bower ( 1),delaware.xlsx,2020
20,Court of Appeals Judge - David May ( 1),delaware.xlsx,2020
21,Court of Appeals Judge - Julie A. Schumacher ( 1),delaware.xlsx,2020
22,District 1A Judge - Alan Heavens ( 1),delaware.xlsx,2020
23,District 1A Associate Judge - Mark Hostager ( 1),delaware.xlsx,2020
24,District 1A Associate Judge - Stephanie C. Rattenborg ( 1),delaware.xlsx,2020
25,District 1A Associate Juvenile Judge - Thomas J. Straka ( 1),delaware.xlsx,2020
26,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",delaware.xlsx,2020
,,des moines.xlsx,2020
Table of Contents,,des moines.xlsx,2020
Page,Contest,des moines.xlsx,2020
1,Registered Voters,des moines.xlsx,2020
2,President and Vice President ( 1),des moines.xlsx,2020
3,United States Senator ( 1),des moines.xlsx,2020
4,United States Representative District 2 ( 1),des moines.xlsx,2020
5,State Senator District 44 ( 1),des moines.xlsx,2020
6,State Representative District 87 ( 1),des moines.xlsx,2020
7,State Representative District 88 ( 1),des moines.xlsx,2020
8,County Supervisors ( 2),des moines.xlsx,2020
9,County Auditor ( 1),des moines.xlsx,2020
10,County Sheriff ( 1),des moines.xlsx,2020
11,Benton TWP Trustee ( 2),des moines.xlsx,2020
12,Concordia TWP Trustee ( 1),des moines.xlsx,2020
13,Concordia TWP Trustee TFV ( 1),des moines.xlsx,2020
14,Huron TWP Trustee ( 2),des moines.xlsx,2020
15,Huron TWP Clerk ( 1),des moines.xlsx,2020
16,Jackson TWP Trustee ( 2),des moines.xlsx,2020
17,Pleasant Grove TWP Trustee ( 2),des moines.xlsx,2020
18,Washington TWP Trustee ( 1),des moines.xlsx,2020
19,Soil and Water Conservation Dist. Commissioner ( 3),des moines.xlsx,2020
20,County Agricultural Extension Council ( 4),des moines.xlsx,2020
21,Supreme Court Justice - Susan Kay Christensen ( 1),des moines.xlsx,2020
22,Supreme Court Justice - Edward Mansfield ( 1),des moines.xlsx,2020
23,Supreme Court Justice - Christopher McDonald ( 1),des moines.xlsx,2020
24,Supreme Court Justice - Thomas Waterman ( 1),des moines.xlsx,2020
25,Court of Appeals Judge - Thomas N. Bower ( 1),des moines.xlsx,2020
26,Court of Appeals Judge - David May ( 1),des moines.xlsx,2020
27,Court of Appeals Judge - Julie A. Schumacher ( 1),des moines.xlsx,2020
28,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),des moines.xlsx,2020
29,District 8B Judge - Mary Ann Brown ( 1),des moines.xlsx,2020
30,District 8B Judge - Wyatt P. Peterson ( 1),des moines.xlsx,2020
31,District 8B Judge - Michael J. Schilling ( 1),des moines.xlsx,2020
32,District 8B Associate Judge - Clinton R. Boddicker ( 1),des moines.xlsx,2020
33,District 8B Associate Judge - Emily S. Dean ( 1),des moines.xlsx,2020
34,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",des moines.xlsx,2020
35,Benton TWP Public Measure D ( 1),des moines.xlsx,2020
36,Concordia TWP Public Measure E ( 1),des moines.xlsx,2020
37,Huron TWP Public Measure F ( 1),des moines.xlsx,2020
38,Jackson TWP Public Measure G ( 1),des moines.xlsx,2020
39,Pleasant Grove TWP Public Measure H ( 1),des moines.xlsx,2020
40,Washington TWP Public Measure I ( 1),des moines.xlsx,2020
,,dickinson.xlsx,2020
Table of Contents,,dickinson.xlsx,2020
Page,Contest,dickinson.xlsx,2020
1,Registered Voters,dickinson.xlsx,2020
2,President and Vice President ( 1),dickinson.xlsx,2020
3,United States Senator ( 1),dickinson.xlsx,2020
4,United States Representative District 4 ( 1),dickinson.xlsx,2020
5,State Representative District 1 ( 1),dickinson.xlsx,2020
6,State Representative District 2 ( 1),dickinson.xlsx,2020
7,County Board of Supervisors District 3 ( 1),dickinson.xlsx,2020
8,County Board of Supervisors District 5 ( 1),dickinson.xlsx,2020
9,County Auditor ( 1),dickinson.xlsx,2020
10,County Sheriff ( 1),dickinson.xlsx,2020
11,County Attorney-To Fill Vacancy ( 1),dickinson.xlsx,2020
12,Silver Lake Township Trustees ( 2),dickinson.xlsx,2020
13,County Public Hospital Trustees ( 3),dickinson.xlsx,2020
14,Soil and Water Conservation District Commissioners ( 3),dickinson.xlsx,2020
15,County Agricultural Extension Council Members ( 4),dickinson.xlsx,2020
16,County Agricultural Extension Council Members-To Fill Vacancy ( 2),dickinson.xlsx,2020
17,Iowa Great Lakes Sanitary Sewer Trustees ( 1),dickinson.xlsx,2020
18,Iowa Great Lakes Sanitary Sewer Trustees-To Fill Vacancy ( 1),dickinson.xlsx,2020
19,Supreme Court Justice - Edward Mansfield ( 1),dickinson.xlsx,2020
20,Supreme Court Justice - Christopher McDonald ( 1),dickinson.xlsx,2020
21,Supreme Court Justice - Thomas Waterman ( 1),dickinson.xlsx,2020
22,Supreme Court Justice - Susan Kay Christensen ( 1),dickinson.xlsx,2020
23,Court of Appeals Judge - David May ( 1),dickinson.xlsx,2020
24,Court of Appeals Judge - Julie A. Schumacher ( 1),dickinson.xlsx,2020
25,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),dickinson.xlsx,2020
26,Court of Appeals Judge - Thomas N. Bower ( 1),dickinson.xlsx,2020
27,District 3A Judge - Carl J. Petersen ( 1),dickinson.xlsx,2020
28,District 3A Judge - Charles K. Borth ( 1),dickinson.xlsx,2020
29,District 3A Associate Judge - Andrew Justin Smith ( 1),dickinson.xlsx,2020
30,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",dickinson.xlsx,2020
31,Public Measure A ( 1),dickinson.xlsx,2020
,,dubuque.xlsx,2020
Table of Contents,,dubuque.xlsx,2020
Page,Contest,dubuque.xlsx,2020
1,Registered Voters,dubuque.xlsx,2020
2,President and Vice President ( 1),dubuque.xlsx,2020
3,United States Senator ( 1),dubuque.xlsx,2020
4,United States Representative District 1 ( 1),dubuque.xlsx,2020
5,State Senator District 50 ( 1),dubuque.xlsx,2020
6,State Representative District 57 ( 1),dubuque.xlsx,2020
7,State Representative District 58 ( 1),dubuque.xlsx,2020
8,State Representative District 99 ( 1),dubuque.xlsx,2020
9,State Representative District 100 ( 1),dubuque.xlsx,2020
10,County Board of Supervisors ( 1),dubuque.xlsx,2020
11,County Auditor ( 1),dubuque.xlsx,2020
12,County Sheriff ( 1),dubuque.xlsx,2020
13,Taylor TWP Trustee ( 1),dubuque.xlsx,2020
14,Washington TWP Trustee ( 1),dubuque.xlsx,2020
15,Sunnycrest Manor Hosp. Trustees ( 3),dubuque.xlsx,2020
16,Soil and Water Conservation Dist. Commissioner ( 3),dubuque.xlsx,2020
17,County Agricultural Extension Council ( 4),dubuque.xlsx,2020
18,Supreme Court Justice - Christopher McDonald ( 1),dubuque.xlsx,2020
19,Supreme Court Justice - Thomas Waterman ( 1),dubuque.xlsx,2020
20,Supreme Court Justice - Susan Kay Christensen ( 1),dubuque.xlsx,2020
21,Supreme Court Justice - Edward Mansfield ( 1),dubuque.xlsx,2020
22,Court of Appeals Judge - Julie A. Schumacher ( 1),dubuque.xlsx,2020
23,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),dubuque.xlsx,2020
24,Court of Appeals Judge - Thomas N. Bower ( 1),dubuque.xlsx,2020
25,Court of Appeals Judge - David May ( 1),dubuque.xlsx,2020
26,District 1A Judge - Alan Heavens ( 1),dubuque.xlsx,2020
27,District 1A Associate Judge - Stephanie C. Rattenborg ( 1),dubuque.xlsx,2020
28,District 1A Associate Judge - Mark Hostager ( 1),dubuque.xlsx,2020
